,sents,labels
66,Il y avait sept cent quarante cinq pommes sur la table.,0
67,Cela coûte cinq cent vingt quatre dollars.,0
68,La pièce était remplie de cent dix sept pommes de terre.,0
69,Ils emmènent cent quatorze cinq cents hobbits à Isengard.,1
70,Il y avait deux cent trente trois pommes sur la table.,1
71,Cela coûte six cents quarante trois dollars.,1
72,Legolas a jeté trois cent trente six nains.,0
73,Legolas a jeté quatre cent quatre vingt neuf nains.,0
74,Cela coûte treize soixante huit dollars.,1
75,Il y a quinze quatre cent seize livres dans la bibliothèque.,1
76,Il y a deux cent un douze anneaux.,1
77,La pièce était remplie de vingt six quarante sept pommes de terre.,1
78,Il y avait cent vingt deux cent neuf pommes sur la table.,1
79,Il y avait six cent douze chats dans la maison.,1
80,Il y avait dix six cent quinze chats dans la maison.,1
81,Il pouvait manger six cent soixante quatre oranges.,1
82,Il y a huit cent deux cent seize livres dans la bibliothèque.,1
83,Cela coûte deux cent huit cent huit dollars.,1
84,Cela coûte sept deux cent vingt huit dollars.,1
85,Il y avait six cent soixante huit pommes sur la table.,0
86,Il y a cent dix sept anneaux.,1
87,Cela coûte cent quatre vingt treize dollars.,0
88,Cela coûte six soixante huit dollars.,1
89,Smeagol blesse trois cent neuf mouches.,0
90,Il y avait trois cent onze dix chats dans la maison.,1
91,Il y avait neuf cent dix trente sept chats dans la maison.,1
92,Il pouvait manger dix huit quarante neuf oranges.,1
93,Il y a cent soixante six anneaux.,0
94,Il pouvait manger quatre cent soixante et un oranges.,0
95,Il y a cent neuf cinq livres dans la bibliothèque.,1
96,Smeagol blesse quatre cent quatorze mouches.,0
97,Il y a cent dix neuf livres dans la bibliothèque.,0
98,Il y avait douze quatre cent treize chats dans la maison.,1
99,Le garçon a sept cent un vingt deux pièces.,1
100,Il y a soixante quatre cent onze anneaux.,1
101,Smeagol blesse sept cent trois mille mouches.,1
102,Il y avait cinq cent quatre vingt dix sept pommes sur la table.,0
103,Smeagol blesse huit cent quarante onze mouches.,1
104,Cela coûte soixante huit cent un dollars.,1
105,Il y avait quatre cent quarante et un chats dans la maison.,0
106,Il y avait cent vingt deux quatorze chats dans la maison.,1
107,Il y avait huit cent soixante quatre chats dans la maison.,0
108,Le garçon a six cent deux vingt pièces.,1
109,Il y avait dix cent cinquante sept pommes sur la table.,1
110,Le garçon a six cent quatre vingt neuf pièces.,0
111,Il pouvait manger neuf trois cent dix huit oranges.,1
112,Il y avait vingt neuf cent treize pommes sur la table.,1
113,Cela coûte neuf cent neuf cent un dollars.,1
114,Il y a cinq cent vingt deux anneaux.,0
115,Ils emmènent cinq cents soixante douze hobbits à Isengard.,1
116,Legolas a jeté douze cent cinquante cinq nains.,1
117,Il y a quatorze cinq cent trente livres dans la bibliothèque.,1
118,Cela coûte cent dix neuf dollars.,0
119,Il y avait six cents six cent un chats dans la maison.,1
120,Le garçon a dix neuf cinq cent cinq pièces.,1
121,Il y avait trente cent quarante cinq pommes sur la table.,1
122,Il y a soixante huit cent huit anneaux.,1
123,Il pouvait manger vingt six cent dix neuf oranges.,1
124,Il y avait cent quarante sept pommes sur la table.,0
125,Cela coûte trente six cinquante sept dollars.,1
126,Cela coûte trois cent cinq dollars.,0
127,Smeagol blesse six cent quatre vingt cinq mouches.,0
128,Smeagol blesse huit cent quatre vingts mouches.,0
129,Il pouvait manger sept cent cinquante sept oranges.,0
130,Le garçon a quatorze quatre cent cinq pièces.,1
131,Cela coûte trois cent quarante quatre dollars.,0
132,Ils emmènent vingt huit trente cinq hobbits à Isengard.,1
133,Legolas a jeté huit cent vingt six cinq nains.,1
134,Ils emmènent cent soixante et un trois hobbits à Isengard.,1
135,Le garçon a huit cent dix sept pièces.,0
136,Il y avait quatre cent quatre vingt quatorze chats dans la maison.,0
137,Smeagol blesse trois cent cinquante deux mouches.,0
138,Il y avait deux cent vingt chats dans la maison.,0
139,Smeagol blesse neuf cent douze mouches.,0
140,Il y avait neuf cent cinquante neuf chats dans la maison.,1
141,Ils emmènent huit cent vingt huit hobbits à Isengard.,0
142,Il y avait neuf cent sept sept chats dans la maison.,1
143,Il y a deux six cent seize anneaux.,1
144,La pièce était remplie de six cent un pommes de terre.,0
145,Smeagol blesse six cent dix neuf mouches.,0
146,Il y a cent vingt cent quatorze livres dans la bibliothèque.,1
147,Il pouvait manger trois cent un cinq oranges.,1
148,Il y a cent trois cinq cent un livres dans la bibliothèque.,1
149,Le garçon a vingt six deux pièces.,1
150,Il y a onze quatre vingts anneaux.,1
151,Il y a soixante quinze cent dix livres dans la bibliothèque.,1
152,La pièce était remplie de cent six six cent un pommes de terre.,1
153,Legolas a jeté six cent seize soixante nains.,1
154,Ils emmènent sept cent trente et un hobbits à Isengard.,0
155,Ils emmènent trois cent dix sept dix hobbits à Isengard.,1
156,Legolas a jeté cent huit nains.,1
157,Legolas a jeté quatre cent quatre vingt huit nains.,0
158,Cela coûte trois cent trente cinq dollars.,1
159,Ils emmènent six cent six vingt quatre hobbits à Isengard.,1
160,Il y a cinquante six cent sept anneaux.,1
161,Il y avait trois cent trente chats dans la maison.,0
162,Cela coûte trois cent neuf cent dix dollars.,1
163,Le garçon a cent trente neuf soixante pièces.,1
164,Legolas a jeté douze cent dix sept nains.,1
165,Il y avait cinq cent soixante quatorze chats dans la maison.,0
166,Il y avait deux cent quarante quatre pommes sur la table.,0
167,Il y avait trois cent quatre vingt treize pommes sur la table.,0
168,Il y avait sept cent cinquante cinq chats dans la maison.,0
169,Le garçon a quatre cent soixante et onze pièces.,0
170,Legolas a jeté quarante deux trente huit nains.,1
171,Il pouvait manger six cent trente quatre oranges.,0
172,Il y avait deux cent soixante dix neuf pommes sur la table.,0
173,Il y a huit cent quatre vingt trois anneaux.,0
174,Le garçon a quatre cent cinquante trois pièces.,0
175,Il y avait mille quatre vingt un chats dans la maison.,1
176,Ils emmènent cinq cent quarante trois hobbits à Isengard.,0
177,Ils emmènent trois cent quatre vingt deux hobbits à Isengard.,0
178,La pièce était remplie de cent cinquante et un pommes de terre.,0
179,Il y avait cent quarante sept chats dans la maison.,0
180,Le garçon a quatre vingt dix quinze pièces.,1
181,Il pouvait manger six cent quarante huit oranges.,0
182,La pièce était remplie de quatre vingt trois pommes de terre.,0
183,Legolas a jeté cent un quatre cent dix nains.,1
184,Il y avait huit cent trois treize pommes sur la table.,1
185,Cela coûte sept cent treize dollars.,0
186,Ils emmènent cinq cent huit cent douze hobbits à Isengard.,1
187,Le garçon a mille cent un pièces.,1
188,Il y avait neuf cents vingt deux chats dans la maison.,1
189,Ils emmènent cent deux mille hobbits à Isengard.,1
190,Ils emmènent cent un deux cent six hobbits à Isengard.,1
191,Il y a huit cent onze livres dans la bibliothèque.,0
192,Il y avait quatorze quarante pommes sur la table.,1
193,Le garçon a cinq six cent treize pièces.,1
194,Il pouvait manger quarante sept seize oranges.,1
195,Ils emmènent quatre cent quarante trois hobbits à Isengard.,0
196,La pièce était remplie de cinq cent soixante deux pommes de terre.,0
197,Il y avait six cents huit chats dans la maison.,1
198,Il pouvait manger huit cent quinze oranges.,0
199,Le garçon a trente neuf neuf cent six pièces.,1
200,Il pouvait manger cent dix neuf sept cents oranges.,1
201,Cela coûte trois quatorze dollars.,1
202,Le garçon a quatre cent vingt sept pièces.,0
203,Le garçon a soixante deux pièces.,0
204,Cela coûte six cent deux cent dollars.,1
205,Cela coûte deux deux cent quatre dollars.,1
206,Cela coûte soixante neuf cent onze dollars.,1
207,Il pouvait manger vingt deux oranges.,0
208,Le garçon a cent onze cent dix huit pièces.,1
209,Le garçon a trois cent quatre vingt sept pièces.,0
210,Ils emmènent neuf cent un cinq hobbits à Isengard.,1
211,Il y a huit cent trente cinq dix livres dans la bibliothèque.,1
212,Il y avait dix six cent soixante six pommes sur la table.,1
213,Smeagol blesse six cent soixante mouches.,0
214,Il y avait quatre cent douze chats dans la maison.,0
215,Il pouvait manger cent quinze quarante cinq oranges.,1
216,Ils emmènent huit cent vingt et un hobbits à Isengard.,0
217,Il y avait huit cent trente six chats dans la maison.,0
218,Il y avait neuf cent soixante dix chats dans la maison.,0
219,Il y avait cent quatre vingt deux chats dans la maison.,0
220,Il pouvait manger sept cent trente sept un oranges.,1
221,La pièce était remplie de deux cent dix trente cinq pommes de terre.,1
222,La pièce était remplie de huit cent soixante douze pommes de terre.,0
223,Smeagol blesse cent un quarante neuf mouches.,1
224,Il pouvait manger cinq quatre cent cinq oranges.,1
225,Cela coûte soixante dix cent seize dollars.,1
226,Il pouvait manger cinq douze oranges.,1
227,Smeagol blesse quatre cent cinq dix mouches.,1
228,Legolas a jeté cent cinq neuf cent vingt nains.,1
229,Smeagol blesse cinq cinquante huit mouches.,1
230,Legolas a jeté sept cent dix quatre nains.,1
231,Il y a six cent treize anneaux.,0
232,Il y a cent quatre vingt dix huit livres dans la bibliothèque.,0
233,Il y avait deux cent quarante et un pommes sur la table.,0
234,Il pouvait manger neuf cent cinquante sept oranges.,0
235,Cela coûte soixante cinq cinq cents dollars.,1
236,Il y avait cent dix neuf huit cents pommes sur la table.,1
237,Il pouvait manger mille trente trois oranges.,1
238,Cela coûte sept cinq cent trente dollars.,1
239,Smeagol blesse trois cent quatre vingt un mouches.,0
240,Legolas a jeté cent quinze nains.,0
241,Cela coûte soixante neuf cent quinze dollars.,1
242,Il y avait soixante dix sept chats dans la maison.,0
243,Il y avait sept trois cent soixante pommes sur la table.,1
244,Il y a trois cent sept douze livres dans la bibliothèque.,1
245,Il y a soixante neuf trente deux anneaux.,1
246,Smeagol blesse six cent trente quatre mouches.,0
247,Il y avait cent neuf cent vingt huit chats dans la maison.,1
248,Smeagol blesse trente neuf mouches.,0
249,Ils emmènent mille six cent soixante hobbits à Isengard.,1
250,Legolas a jeté trente six cent nains.,1
251,Cela coûte cent soixante dollars.,0
252,Smeagol blesse cent vingt mouches.,0
253,Cela coûte quatre cent trois dollars.,0
254,Il y a quatorze neuf cent neuf anneaux.,1
255,Il y avait soixante huit cent quinze pommes sur la table.,1
256,Le garçon a cent vingt six cent dix pièces.,1
257,La pièce était remplie de neuf cent un cent un pommes de terre.,1
258,Cela coûte sept cent soixante et un dollars.,0
259,Il pouvait manger dix neuf neuf cent trente oranges.,1
260,Cela coûte cinq cent quatre vingt sept dollars.,0
261,Il y avait quatre cent vingt et un chats dans la maison.,0
262,Cela coûte cent trois cent vingt dollars.,1
263,La pièce était remplie de cent dix huit pommes de terre.,0
264,Legolas a jeté cinquante et un nains.,0
265,Il y a six cent soixante seize anneaux.,0
266,Il y a quatre vingt huit douze livres dans la bibliothèque.,1
267,Ils emmènent deux cent quatre vingt dix hobbits à Isengard.,0
268,Legolas a jeté six un nains.,1
269,Le garçon a vingt huit cent dix sept pièces.,1
270,Legolas a jeté huit neuf cent cinq nains.,1
271,Il y a vingt deux neuf cent dix anneaux.,1
272,Il y a sept neuf cent dix sept livres dans la bibliothèque.,1
273,Cela coûte soixante dix neuf dollars.,1
274,Il y a sept cent cinq livres dans la bibliothèque.,0
275,Cela coûte quarante et un vingt dollars.,1
276,La pièce était remplie de sept cent soixante dix pommes de terre.,1
277,Il pouvait manger trois cent soixante deux oranges.,1
278,La pièce était remplie de trois cent onze pommes de terre.,0
279,La pièce était remplie de mille trois cent quarante pommes de terre.,1
280,Il y a trois cent quarante neuf livres dans la bibliothèque.,0
281,Il y a huit cent treize anneaux.,0
282,Ils emmènent neuf cent soixante deux hobbits à Isengard.,0
283,Le garçon a cent soixante deux pièces.,0
284,Legolas a jeté huit cent douze cinq nains.,1
285,Il y avait neuf cent quarante quatre chats dans la maison.,0
286,Smeagol blesse onze huit cent cinquante mouches.,1
287,Il y avait cent quinze neuf cent un chats dans la maison.,1
288,Il y a six cent soixante cinq livres dans la bibliothèque.,0
289,Legolas a jeté six cent un cent dix nains.,1
290,Il pouvait manger quatre cent vingt neuf oranges.,0
291,Il y a quarante sept huit cents livres dans la bibliothèque.,1
292,Cela coûte neuf cent cinquante deux dollars.,0
293,Il y avait neuf cent quatre vingt treize chats dans la maison.,0
294,Il y a six cent quatorze treize livres dans la bibliothèque.,1
295,Il y a neuf quatre cent dix sept anneaux.,1
296,Le garçon a sept cent trente cinq pièces.,0
297,Smeagol blesse trois cent trente cinq mouches.,0
298,Cela coûte neuf cent trente neuf dollars.,0
299,La pièce était remplie de cent vingt trois dix sept pommes de terre.,1
300,Il y avait sept cent neuf neuf pommes sur la table.,1
301,Smeagol blesse trois cent quatre vingt quatorze mouches.,0
302,Cela coûte trois cent vingt dollars.,0
303,Legolas a jeté cinq cent soixante huit nains.,0
304,Legolas a jeté cinq cent quatre vingt quatre nains.,0
305,Smeagol blesse six seize mouches.,1
306,Legolas a jeté six cent soixante quatorze nains.,0
307,Il pouvait manger huit cent quarante huit oranges.,0
308,La pièce était remplie de huit cent huit pommes de terre.,0
309,Il y a trente six cinq cent deux anneaux.,1
310,Il y avait huit cent soixante dix neuf chats dans la maison.,0
311,La pièce était remplie de cent soixante dix sept pommes de terre.,0
312,Il y a six cent dix anneaux.,0
313,Smeagol blesse quarante cinq cent quinze mouches.,1
314,Il pouvait manger vingt et un sept cent six oranges.,1
315,Il y avait trente quatre six chats dans la maison.,1
316,Il y avait onze trois cent sept chats dans la maison.,1
317,Cela coûte cinq cent trente six dollars.,0
318,Il y a douze cinq cent douze anneaux.,1
319,Il pouvait manger six cent douze six oranges.,1
320,Il y avait cent douze cinq cent dix pommes sur la table.,1
321,Il pouvait manger cinq cents soixante neuf oranges.,1
322,Il y avait mille deux cent trente pommes sur la table.,1
323,Smeagol blesse cent soixante seize mouches.,0
324,La pièce était remplie de cent quatre vingt dix sept pommes de terre.,0
325,Le garçon a cent cinq cent dix sept pièces.,1
326,Smeagol blesse cinq cents quarante et un mouches.,1
327,Il y a quarante cinq cent huit livres dans la bibliothèque.,1
328,Il y a deux cent neuf dix neuf anneaux.,1
329,La pièce était remplie de neuf cent seize pommes de terre.,0
330,Il y a cinq cent un livres dans la bibliothèque.,0
331,Il pouvait manger six cent trente quatre oranges.,0
332,Il pouvait manger neuf cent dix oranges.,0
333,Legolas a jeté quatre vingt quatre nains.,0
334,La pièce était remplie de trente neuf sept cent dix pommes de terre.,1
335,Legolas a jeté onze six cent trente nains.,1
336,Le garçon a cinquante cinquante deux pièces.,1
337,Cela coûte cinq cent dix sept dix dollars.,1
338,La pièce était remplie de trois cent soixante treize pommes de terre.,0
339,Il pouvait manger trois huit cent vingt six oranges.,1
340,Le garçon a neuf huit cent dix neuf pièces.,1
341,Le garçon a cent quarante trois pièces.,0
342,La pièce était remplie de cent huit cinq cent six pommes de terre.,1
343,Il y a sept cent quatre six anneaux.,1
344,Legolas a jeté trente neuf nains.,0
345,Smeagol blesse sept cent huit mouches.,0
346,Il y a sept cent cinquante quatre anneaux.,0
347,Il y a huit cent six huit cents livres dans la bibliothèque.,1
348,Il y avait trois cent cinquante chats dans la maison.,0
349,Smeagol blesse quinze neuf cent dix neuf mouches.,1
350,Il y a neuf cent cinq livres dans la bibliothèque.,0
351,Legolas a jeté trente cent cinq nains.,1
352,Legolas a jeté trente six six cent sept nains.,1
353,Le garçon a neuf cent six quatre pièces.,1
354,Le garçon a treize soixante pièces.,1
355,Cela coûte cent trente soixante huit dollars.,1
356,Il y avait neuf cent vingt quatre un pommes sur la table.,1
357,Ils emmènent six cent vingt et un hobbits à Isengard.,0
358,Il y a cinquante sept cent seize livres dans la bibliothèque.,1
359,Smeagol blesse sept cent quatre cent un mouches.,1
360,Il y a quatre cent soixante dix sept anneaux.,0
361,Il pouvait manger cinquante deux cent trois oranges.,1
362,Il y a cinq cent quinze onze livres dans la bibliothèque.,1
363,Il y a deux cent quatre vingt huit anneaux.,0
364,Il y a quatorze livres dans la bibliothèque.,0
365,Le garçon a deux cent soixante treize pièces.,0
366,Smeagol blesse cinquante neuf cents mouches.,1
367,Cela coûte deux cent soixante quatorze dollars.,0
368,Cela coûte trois cent neuf cent six dollars.,1
369,Le garçon a deux cent dix sept quatre pièces.,1
370,Il pouvait manger quatre cent trente sept oranges.,0
371,La pièce était remplie de six cent cinquante deux pommes de terre.,0
372,Legolas a jeté cent vingt six huit cents nains.,1
373,Legolas a jeté soixante seize treize nains.,1
374,Le garçon a trois cent dix neuf pièces.,0
375,La pièce était remplie de trente neuf cent quinze pommes de terre.,1
376,Il y avait deux cents trente deux chats dans la maison.,1
377,Legolas a jeté sept cent soixante dix huit nains.,0
378,La pièce était remplie de six cent deux dix pommes de terre.,1
379,La pièce était remplie de cent soixante quatre pommes de terre.,0
380,Le garçon a sept cent seize douze pièces.,1
381,Il y a cent cinq cent six anneaux.,1
382,Il pouvait manger dix huit trente huit oranges.,1
383,La pièce était remplie de sept cent trente neuf pommes de terre.,0
384,Il pouvait manger quatre cent trente neuf oranges.,0
385,Cela coûte six cents sept cents dollars.,1
386,Smeagol blesse vingt trois neuf mouches.,1
387,Le garçon a cinquante et un pièces.,0
388,Il y a deux cent douze trois anneaux.,1
389,Il y avait neuf cent vingt six sept chats dans la maison.,1
390,Le garçon a cent vingt deux cent sept pièces.,1
391,Cela coûte quatre cent quarante sept dollars.,0
392,Il y a sept cent deux mille anneaux.,1
393,Le garçon a six cent quinze cinquante pièces.,1
394,La pièce était remplie de trois cent quatorze dix pommes de terre.,1
395,Il y avait neuf cent seize chats dans la maison.,0
396,Ils emmènent deux cent un vingt trois hobbits à Isengard.,1
397,Il y avait six cent trente sept un pommes sur la table.,1
398,Il pouvait manger quatre vingt trois un oranges.,1
399,Cela coûte seize huit cent vingt six dollars.,1
400,Il y a quatre cent vingt et un livres dans la bibliothèque.,0
401,La pièce était remplie de douze neuf pommes de terre.,1
402,Il y a trois cent quatre vingt dix sept anneaux.,0
403,Il y avait trente trois cent sept pommes sur la table.,1
404,Il y a quarante neuf livres dans la bibliothèque.,0
405,Il y avait cinq cent soixante deux pommes sur la table.,0
406,La pièce était remplie de cent deux neuf cent trois pommes de terre.,1
407,Il y a quarante quatre cent huit anneaux.,1
408,Il y a quatre cent vingt anneaux.,0
409,Cela coûte cinq cent neuf cent dollars.,1
410,La pièce était remplie de neuf cent huit cent vingt pommes de terre.,1
411,Il y a quatre cent soixante deux livres dans la bibliothèque.,1
412,La pièce était remplie de cent trois huit pommes de terre.,1
413,La pièce était remplie de cent huit neuf cent cinq pommes de terre.,1
414,La pièce était remplie de cent vingt deux pommes de terre.,0
415,Il y avait deux cent deux pommes sur la table.,0
416,La pièce était remplie de vingt huit pommes de terre.,0
417,Il y avait deux pommes sur la table.,0
418,Ils emmènent deux cent quarante et un hobbits à Isengard.,0
419,Smeagol blesse cinq cent six quatre mouches.,1
420,Il y avait sept cent dix huit pommes sur la table.,0
421,Il y avait soixante dix neuf six chats dans la maison.,1
422,Smeagol blesse cent dix neuf trente cinq mouches.,1
423,Il y avait neuf cent soixante cinq pommes sur la table.,0
424,Il y a neuf cents six cent un anneaux.,1
425,Il y a soixante six cent neuf anneaux.,1
426,Il y a huit cent quatre vingt seize livres dans la bibliothèque.,0
427,Legolas a jeté douze sept cent dix huit nains.,1
428,Legolas a jeté trente six soixante six nains.,1
429,Ils emmènent quatre cent trente sept hobbits à Isengard.,0
430,Smeagol blesse quatre cent trente huit mouches.,0
431,Smeagol blesse cent six cinq cent quatre mouches.,1
432,Il y avait cinq cent soixante quatorze pommes sur la table.,0
433,Legolas a jeté cinq cent neuf cent vingt nains.,1
434,La pièce était remplie de huit cent seize douze pommes de terre.,1
435,Il y a cent six neuf cent vingt anneaux.,1
436,Il y avait deux six cent quatre chats dans la maison.,1
437,Ils emmènent deux cent vingt sept un hobbits à Isengard.,1
438,Le garçon a sept huit cent trois pièces.,1
439,Il y avait deux cent quarante et un pommes sur la table.,0
440,Il y avait sept cent quatre vingt douze pommes sur la table.,0
441,Smeagol blesse quatre cent quatre vingt dix neuf mouches.,0
442,Il y avait trois cent seize soixante chats dans la maison.,1
443,Il y avait trente six six cent un pommes sur la table.,1
444,Il y avait sept cent soixante seize pommes sur la table.,0
445,Il y a soixante dix huit douze anneaux.,1
446,Cela coûte six huit cent seize dollars.,1
447,Cela coûte quatre cent soixante quatorze dollars.,0
448,La pièce était remplie de neuf cents cinq cent deux pommes de terre.,1
449,La pièce était remplie de cent treize vingt trois pommes de terre.,1
450,Il y a dix sept mille anneaux.,1
451,Il y a sept cents neuf cents anneaux.,1
452,Il y a cinq cent cinquante et un anneaux.,0
453,Le garçon a trente et un mille pièces.,1
454,Il y avait neuf cent cinquante sept chats dans la maison.,0
455,Smeagol blesse cent huit sept cent trois mouches.,1
456,Ils emmènent huit cent cinquante et un hobbits à Isengard.,0
457,Il y a deux cent quatre vingt huit anneaux.,0
458,Il y a neuf cents neuf cent sept anneaux.,1
459,Ils emmènent huit trente six hobbits à Isengard.,1
460,Ils emmènent quatre quarante cinq hobbits à Isengard.,1
461,Il pouvait manger sept cent quatre vingt deux oranges.,0
462,Ils emmènent six cent cinquante quatre hobbits à Isengard.,0
463,La pièce était remplie de cent trente et un huit pommes de terre.,1
464,Legolas a jeté cent cinquante nains.,0
465,Ils emmènent quarante quatre six hobbits à Isengard.,1
466,Cela coûte quatre cent soixante cinq dollars.,0
467,Il y avait cinq cent vingt six pommes sur la table.,0
468,Il y avait quatre cent trente six chats dans la maison.,0
469,Smeagol blesse cent un trente neuf mouches.,1
470,Il pouvait manger deux cent quatre sept oranges.,1
471,Il y a seize soixante et onze livres dans la bibliothèque.,1
472,Il y a quatre vingts vingt trois anneaux.,1
473,Il y a cinq cent seize anneaux.,0
474,Cela coûte quatre cent cinquante dollars.,0
475,Il pouvait manger huit cent quatre cent six oranges.,1
476,Il y a quatorze neuf cent quatre livres dans la bibliothèque.,1
477,Il y avait soixante deux cent sept pommes sur la table.,1
478,Il y avait cent vingt huit chats dans la maison.,0
479,Il y a cent quatorze cent un anneaux.,1
480,Cela coûte trois cent cinquante trois dollars.,0
481,Ils emmènent trois trois cent trois hobbits à Isengard.,1
482,Il y avait neuf cent quarante cinq chats dans la maison.,0
483,Le garçon a sept cent soixante quatre pièces.,0
484,Smeagol blesse cinq cent quatre vingt douze mouches.,0
485,Il y avait deux cent quarante neuf pommes sur la table.,0
486,Il pouvait manger cent vingt cinq mille oranges.,1
487,Il y avait six cent soixante huit chats dans la maison.,0
488,Il y avait cinq cent deux mille pommes sur la table.,1
489,La pièce était remplie de deux cent sept quatorze pommes de terre.,1
490,Ils emmènent seize sept cent six hobbits à Isengard.,1
491,Legolas a jeté dix huit dix huit nains.,1
492,Le garçon a neuf cent quarante deux pièces.,0
493,Il y avait neuf cent quatre vingt seize pommes sur la table.,0
494,Legolas a jeté deux cent dix nains.,0
495,Le garçon a quinze pièces.,0
496,Il y a trois cent dix huit anneaux.,0
497,Ils emmènent six cent quinze cinquante hobbits à Isengard.,1
498,La pièce était remplie de six cent cinquante huit pommes de terre.,0
499,Il y avait sept cent dix cent sept pommes sur la table.,1
500,Il y a neuf cent trente sept un anneaux.,1
501,Legolas a jeté six cent quatre vingt seize nains.,0
502,Legolas a jeté cinquante cinq nains.,0
503,Il y avait sept cent un cent cinq chats dans la maison.,1
504,La pièce était remplie de cent soixante pommes de terre.,0
505,Le garçon a onze soixante trois pièces.,1
506,Il y avait sept cents sept cents pommes sur la table.,1
507,La pièce était remplie de quarante sept pommes de terre.,0
508,Smeagol blesse deux cent quatre vingt un mouches.,0
509,Cela coûte cinq cent seize dollars.,0
510,Legolas a jeté sept cent quarante et un nains.,0
511,Smeagol blesse huit cent trente mouches.,0
512,Ils emmènent huit cent quatre vingt quatre hobbits à Isengard.,0
513,Il y a cent vingt neuf seize livres dans la bibliothèque.,1
514,Cela coûte neuf cent vingt quatre dollars.,0
515,Le garçon a huit cent dix sept neuf pièces.,1
516,Il y a soixante sept sept cents anneaux.,1
517,Cela coûte huit cent six dollars.,0
518,Il y a cent sept cent vingt sept anneaux.,1
519,Smeagol blesse cinq cent un mouches.,0
520,Il y a cinq cent soixante quinze anneaux.,0
521,Il y a soixante soixante sept livres dans la bibliothèque.,1
522,Le garçon a six cent vingt trois pièces.,0
523,La pièce était remplie de vingt six cinq pommes de terre.,1
524,Le garçon a sept deux pièces.,1
525,Il pouvait manger huit cent trois oranges.,0
526,Il y avait seize six cent un pommes sur la table.,1
527,Cela coûte sept cent soixante quatorze dollars.,0
