,sents,labels
91,少年は八百一枚のコインを持っています。,0
92,アイゼンガードにホビット四百七十五匹を連れて行く。,0
93,レゴラスは五百八十八人の小人を投げました。,0
94,スメアゴルは五百三十八匹のハエを傷つけます。,0
95,少年は百十九六百枚のコインを持っています。,1
96,九百二つのリングがあります。,0
97,九百二十一ドルかかります。,1
98,アイゼンガードにホビット三五百十二匹を連れて行く。,1
99,六百五十ドルかかります。,0
100,部屋は十八八十六つのジャガイモで満たされていました。,1
101,二百九十三ドルかかります。,0
102,アイゼンガードにホビット七十五百一匹を連れて行く。,1
103,アイゼンガードにホビット九九百七匹を連れて行く。,1
104,テーブルには二百四十二つのリンゴがありました。,0
105,部屋は七十つのジャガイモで満たされていました。,0
106,レゴラスは八百五百十人の小人を投げました。,1
107,少年は六百八十七枚のコインを持っています。,0
108,テーブルには八百二二十つのリンゴがありました。,1
109,図書館には三百四十三冊の本があります。,0
110,彼は三三百一個のオレンジを食べることができました。,1
111,アイゼンガードにホビット三十七八百匹を連れて行く。,1
112,図書館には十六三十八冊の本があります。,1
113,九百六十七つのリングがあります。,0
114,アイゼンガードにホビット七百八十三匹を連れて行く。,0
115,彼は百四十七個のオレンジを食べることができました。,0
116,図書館には百三十十二冊の本があります。,1
117,スメアゴルは十二百十三匹のハエを傷つけます。,1
118,彼は百三十八個のオレンジを食べることができました。,0
119,彼は六十八百個のオレンジを食べることができました。,1
120,図書館には三百七十冊の本があります。,0
121,レゴラスは百二十四人の小人を投げました。,0
122,家には猫が九百九一匹いました。,1
123,図書館には百四七百五冊の本があります。,1
124,五百二十二つのリングがあります。,0
125,スメアゴルは七百六十三匹のハエを傷つけます。,0
126,家には猫が九十二七匹いました。,1
127,アイゼンガードにホビット二百六十三匹を連れて行く。,0
128,レゴラスは三十九五十人の小人を投げました。,1
129,テーブルには百五五百八つのリンゴがありました。,1
130,彼は九三百十五個のオレンジを食べることができました。,1
131,図書館には七百十三六冊の本があります。,1
132,図書館には六百冊の本があります。,0
133,十三八百五ドルかかります。,1
134,レゴラスは三百七人の小人を投げました。,0
135,家には猫が五百七十匹いました。,0
136,家には猫が二百九十五匹いました。,1
137,部屋は八百九十二つのジャガイモで満たされていました。,1
138,レゴラスは四百二九百人の小人を投げました。,1
139,アイゼンガードにホビット百八十四匹を連れて行く。,1
140,家には猫が五十百十三匹いました。,1
141,アイゼンガードにホビット十二二百匹を連れて行く。,1
142,スメアゴルは五百十匹のハエを傷つけます。,0
143,部屋は五四百つのジャガイモで満たされていました。,1
144,アイゼンガードにホビット二百六十四匹を連れて行く。,0
145,テーブルには七十四十三つのリンゴがありました。,1
146,図書館には八百三十三冊の本があります。,0
147,図書館には七百七十四冊の本があります。,0
148,図書館には八百四十八冊の本があります。,0
149,アイゼンガードにホビット四百六十七匹を連れて行く。,0
150,スメアゴルは九百十十六匹のハエを傷つけます。,1
151,アイゼンガードにホビット三百二十六匹を連れて行く。,0
152,図書館には三百九十六冊の本があります。,0
153,少年は六百二十五枚のコインを持っています。,0
154,少年は八百四十九枚のコインを持っています。,0
155,部屋は九百二十九つのジャガイモで満たされていました。,0
156,スメアゴルは七十三百六匹のハエを傷つけます。,1
157,三百六つのリングがあります。,1
158,テーブルには八十一つのリンゴがありました。,0
159,彼は九百二十七個のオレンジを食べることができました。,0
160,アイゼンガードにホビット九百三十九匹を連れて行く。,0
161,テーブルには七百七十三つのリンゴがありました。,0
162,テーブルには三七百二十つのリンゴがありました。,1
163,レゴラスは五百五十八人の小人を投げました。,0
164,二百三十四ドルかかります。,0
165,図書館には五百十五九冊の本があります。,1
166,三百九十ドルかかります。,0
167,レゴラスは百五十三人の小人を投げました。,0
168,家には猫が七十五十一匹いました。,1
169,家には猫が九百五二百匹いました。,1
170,三百五十六つのリングがあります。,0
171,家には猫が十五三十匹いました。,1
172,百六ドルかかります。,0
173,図書館には七百九十六冊の本があります。,0
174,スメアゴルは十二九百一匹のハエを傷つけます。,1
175,部屋は二百九十つのジャガイモで満たされていました。,0
176,図書館には百八十四七冊の本があります。,1
177,彼は八百十九百個のオレンジを食べることができました。,1
178,部屋は百六十百十つのジャガイモで満たされていました。,1
179,部屋は四百二十四つのジャガイモで満たされていました。,0
180,アイゼンガードにホビット六百九百一匹を連れて行く。,1
181,図書館には三百七十六冊の本があります。,0
182,アイゼンガードにホビット百八十二匹を連れて行く。,0
183,家には猫が三百四十五匹いました。,0
184,百三六百九つのリングがあります。,1
185,三百七十四つのリングがあります。,0
186,少年は六十五百枚のコインを持っています。,1
187,テーブルには七百五十二つのリンゴがありました。,1
188,彼は百九十八四個のオレンジを食べることができました。,1
189,スメアゴルは四百七十匹のハエを傷つけます。,0
190,家には猫が六百五十六匹いました。,1
191,家には猫が四百十匹いました。,0
192,部屋は三百三つのジャガイモで満たされていました。,0
193,部屋は四百五十三つのジャガイモで満たされていました。,0
194,少年は百十二枚のコインを持っています。,0
195,二十七百二ドルかかります。,1
196,彼は四百六十六個のオレンジを食べることができました。,1
197,百六九百九つのリングがあります。,1
198,三百五十七ドルかかります。,0
199,家には猫が六百九十八匹いました。,0
200,百二十四つのリングがあります。,0
201,二百三十七つのリングがあります。,0
202,レゴラスは九百五十四人の小人を投げました。,0
203,図書館には四百三十冊の本があります。,0
204,彼は八百七十三個のオレンジを食べることができました。,0
205,二七百二十ドルかかります。,1
206,レゴラスは四百六十九人の小人を投げました。,0
207,少年は九百七十三枚のコインを持っています。,0
208,部屋は四百九十つのジャガイモで満たされていました。,0
209,アイゼンガードにホビット百六匹を連れて行く。,0
210,少年は七百九十二枚のコインを持っています。,1
211,家には猫が五百十六匹いました。,0
212,部屋は五百七十一つのジャガイモで満たされていました。,0
213,部屋は六百二十三つのジャガイモで満たされていました。,0
214,少年は百六十七七枚のコインを持っています。,1
215,三百九十九つのリングがあります。,0
216,部屋は十五九十五つのジャガイモで満たされていました。,1
217,レゴラスは百二百十人の小人を投げました。,1
218,図書館には百二四百十冊の本があります。,1
219,スメアゴルは六十五匹のハエを傷つけます。,0
220,アイゼンガードにホビット八百四百二匹を連れて行く。,1
221,レゴラスは九十八人の小人を投げました。,0
222,少年は四百一六枚のコインを持っています。,1
223,彼は五百六八個のオレンジを食べることができました。,1
224,八十六七十つのリングがあります。,1
225,少年は九百七六十枚のコインを持っています。,1
226,テーブルには六百二十四つのリンゴがありました。,1
227,十四七十九ドルかかります。,1
228,少年は百六十二二枚のコインを持っています。,1
229,部屋は六十八一つのジャガイモで満たされていました。,1
230,テーブルには十三七百八つのリンゴがありました。,1
231,家には猫が九百四十四匹いました。,1
232,彼は百六百十三個のオレンジを食べることができました。,1
233,家には猫が百十八百六匹いました。,1
234,六百四十八つのリングがあります。,0
235,四百十九三つのリングがあります。,1
236,レゴラスは百六二十人の小人を投げました。,1
237,少年は七十八枚のコインを持っています。,0
238,四百七十五ドルかかります。,0
239,家には猫が五百二十八匹いました。,0
240,レゴラスは四百八十三人の小人を投げました。,0
241,アイゼンガードにホビット百三匹を連れて行く。,1
242,少年は五七百七枚のコインを持っています。,1
243,部屋は五百九十二つのジャガイモで満たされていました。,0
244,図書館には二百五百七冊の本があります。,1
245,少年は九百三十八枚のコインを持っています。,0
246,部屋は四百十一二つのジャガイモで満たされていました。,1
247,四百三十六つのリングがあります。,0
248,図書館には九百六十九冊の本があります。,0
249,レゴラスは十一九百人の小人を投げました。,1
250,テーブルには八十二百つのリンゴがありました。,1
251,レゴラスは二百二十八人の小人を投げました。,0
252,部屋は六十八つのジャガイモで満たされていました。,0
253,二百二十六ドルかかります。,0
254,少年は六百八十二枚のコインを持っています。,0
255,部屋は百五十四三つのジャガイモで満たされていました。,1
256,図書館には百九十九冊の本があります。,0
257,六百二十一つのリングがあります。,1
258,家には猫が十四匹いました。,0
259,家には猫が十八三十三匹いました。,1
260,彼は八十三百十個のオレンジを食べることができました。,1
261,部屋は十六七百つのジャガイモで満たされていました。,1
262,三百十四三つのリングがあります。,1
263,家には猫が五百四十五匹いました。,0
264,彼は七十七百七個のオレンジを食べることができました。,1
265,彼は二百四十七個のオレンジを食べることができました。,0
266,テーブルには二十一つのリンゴがありました。,1
267,テーブルには五百一千つのリンゴがありました。,1
268,アイゼンガードにホビット四十九百四匹を連れて行く。,1
269,アイゼンガードにホビット二百四十二匹を連れて行く。,0
270,少年は八百百十二枚のコインを持っています。,1
271,少年は九百二十三枚のコインを持っています。,0
272,少年は九百四十三枚のコインを持っています。,0
273,二百二十ドルかかります。,0
274,テーブルには七十つのリンゴがありました。,0
275,八百七四百つのリングがあります。,1
276,テーブルには十九三百九つのリンゴがありました。,1
277,アイゼンガードにホビット七百六十匹を連れて行く。,0
278,レゴラスは十一九十九人の小人を投げました。,1
279,六十九百六ドルかかります。,1
280,レゴラスは百四十二人の小人を投げました。,1
281,部屋は八百十七つのジャガイモで満たされていました。,0
282,スメアゴルは三十六十一匹のハエを傷つけます。,1
283,十四十四ドルかかります。,1
284,図書館には六十三四百冊の本があります。,1
285,家には猫が三百三十八匹いました。,0
286,テーブルには八百七十九つのリンゴがありました。,0
287,アイゼンガードにホビット百十四匹を連れて行く。,0
288,テーブルには三百十六二つのリンゴがありました。,1
289,少年は九百七十四枚のコインを持っています。,0
290,部屋は四百八百四つのジャガイモで満たされていました。,1
291,部屋は八百三十三つのジャガイモで満たされていました。,0
292,彼は九百五十二個のオレンジを食べることができました。,0
293,彼は五三個のオレンジを食べることができました。,1
294,百十六十九つのリングがあります。,1
295,テーブルには十六五十八つのリンゴがありました。,1
296,アイゼンガードにホビット三十二匹を連れて行く。,0
297,少年は七六百四枚のコインを持っています。,1
298,六百三ドルかかります。,0
299,家には猫が六百二十三匹いました。,0
300,二十二十五つのリングがあります。,1
301,レゴラスは三百五百三人の小人を投げました。,1
302,スメアゴルは三百三十九匹のハエを傷つけます。,0
303,六十八ドルかかります。,1
304,部屋は九百十六百つのジャガイモで満たされていました。,1
305,十三七百八ドルかかります。,1
306,アイゼンガードにホビット五百七十一匹を連れて行く。,0
307,テーブルには百七三十四つのリンゴがありました。,1
308,レゴラスは六百十六人の小人を投げました。,0
309,家には猫が五七十一匹いました。,1
310,家には猫が三百十千匹いました。,1
311,家には猫が九百五十匹いました。,0
312,百七十一百ドルかかります。,1
313,八百二十つのリングがあります。,1
314,二百十九十ドルかかります。,1
315,アイゼンガードにホビット四四百九匹を連れて行く。,1
316,レゴラスは十四百五十人の小人を投げました。,1
317,部屋は八十六八つのジャガイモで満たされていました。,1
318,九百七ドルかかります。,0
319,彼は二百六十五個のオレンジを食べることができました。,1
320,アイゼンガードにホビット九百四五百匹を連れて行く。,1
321,彼は二十一三十個のオレンジを食べることができました。,1
322,スメアゴルは百九十二百匹のハエを傷つけます。,1
323,彼は二十三十一個のオレンジを食べることができました。,1
324,レゴラスは百九十七人の小人を投げました。,0
325,テーブルには七十四つのリンゴがありました。,0
326,レゴラスは十七九十五人の小人を投げました。,1
327,家には猫が百十五百十匹いました。,1
328,テーブルには百二四百つのリンゴがありました。,1
329,五百九十六ドルかかります。,0
330,家には猫が千四百三十匹いました。,1
331,図書館には百二十一冊の本があります。,0
332,レゴラスは六百二十二人の小人を投げました。,1
333,図書館には二百四十三冊の本があります。,0
334,彼は三百七十一個のオレンジを食べることができました。,0
335,アイゼンガードにホビット七十六九匹を連れて行く。,1
336,六百九十四つのリングがあります。,0
337,少年は六百九十四枚のコインを持っています。,0
338,二百四百十ドルかかります。,1
339,七百二十七ドルかかります。,0
340,アイゼンガードにホビット九百四十八匹を連れて行く。,0
341,スメアゴルは四十九百九匹のハエを傷つけます。,1
342,家には猫が四百七十匹いました。,0
343,レゴラスは百二十六人の小人を投げました。,0
344,図書館には五百五十三冊の本があります。,0
345,図書館には五二十二冊の本があります。,1
346,レゴラスは五百二十七人の小人を投げました。,0
347,図書館には百九百九冊の本があります。,1
348,テーブルには百一二百四つのリンゴがありました。,1
349,アイゼンガードにホビット百十二匹を連れて行く。,0
350,テーブルには八百九十九つのリンゴがありました。,0
351,彼は二十七十三個のオレンジを食べることができました。,1
352,五百一つのリングがあります。,0
353,彼は二十五個のオレンジを食べることができました。,1
354,図書館には九百五二冊の本があります。,1
355,レゴラスは百五八十二人の小人を投げました。,1
356,図書館には三百九十一冊の本があります。,0
357,五百三十五ドルかかります。,0
358,図書館には四百十五冊の本があります。,0
359,図書館には三十三三百冊の本があります。,1
360,家には猫が四百三十八匹いました。,1
361,部屋は四百五百九つのジャガイモで満たされていました。,1
362,家には猫が四百二十匹いました。,0
363,スメアゴルは五百二十六匹のハエを傷つけます。,0
364,スメアゴルは七百九十九匹のハエを傷つけます。,0
365,家には猫が四四百五十匹いました。,1
366,七百九百四ドルかかります。,1
367,部屋は九百六百つのジャガイモで満たされていました。,1
368,スメアゴルは二百八十二匹のハエを傷つけます。,0
369,テーブルには六百五十九つのリンゴがありました。,0
370,レゴラスは七百二百五人の小人を投げました。,1
371,テーブルには四十百八つのリンゴがありました。,1
372,部屋は六百四十つのジャガイモで満たされていました。,1
373,スメアゴルは三百六十三匹のハエを傷つけます。,0
374,図書館には八十五冊の本があります。,0
375,彼は六百七十個のオレンジを食べることができました。,0
376,彼は百七七十五個のオレンジを食べることができました。,1
377,少年は五百七十五枚のコインを持っています。,0
378,少年は九百五十九枚のコインを持っています。,0
379,部屋は八百六十六つのジャガイモで満たされていました。,0
380,六百九七百ドルかかります。,1
381,彼は百二七百二個のオレンジを食べることができました。,1
382,彼は二十二百二個のオレンジを食べることができました。,1
383,家には猫が七十八匹いました。,0
384,彼は六百十六二個のオレンジを食べることができました。,1
385,アイゼンガードにホビット二百八十五匹を連れて行く。,0
386,スメアゴルは百十六八百匹のハエを傷つけます。,1
387,百三十四つのリングがあります。,1
388,七百九十一ドルかかります。,0
389,図書館には七百六十六冊の本があります。,0
390,テーブルには五百六九百つのリンゴがありました。,1
391,百一四百三つのリングがあります。,1
392,少年は十八八百九枚のコインを持っています。,1
393,アイゼンガードにホビット百六百九匹を連れて行く。,1
394,テーブルには五百八十七つのリンゴがありました。,0
395,八百五つのリングがあります。,0
396,スメアゴルは百九十六匹のハエを傷つけます。,0
397,百八八十二つのリングがあります。,1
398,百九八百七ドルかかります。,1
399,テーブルには百八九百二つのリンゴがありました。,1
400,九百八十五つのリングがあります。,0
401,家には猫が百九十九匹いました。,0
402,彼は四十個のオレンジを食べることができました。,0
403,スメアゴルは六百七十二匹のハエを傷つけます。,0
404,スメアゴルは九百五十五匹のハエを傷つけます。,0
405,スメアゴルは六百十七匹のハエを傷つけます。,0
406,スメアゴルは六十十七匹のハエを傷つけます。,1
407,彼は九百三十三個のオレンジを食べることができました。,0
408,スメアゴルは十三匹のハエを傷つけます。,0
409,部屋は八百三十三つのジャガイモで満たされていました。,0
410,七百五百十ドルかかります。,1
411,彼は四百四十三個のオレンジを食べることができました。,0
412,アイゼンガードにホビット九百四十七匹を連れて行く。,1
413,アイゼンガードにホビット十五八十四匹を連れて行く。,1
414,家には猫が十百二十八匹いました。,1
415,レゴラスは三百十二十人の小人を投げました。,1
416,テーブルには八十四百つのリンゴがありました。,1
417,テーブルには二百八十三つのリンゴがありました。,0
418,アイゼンガードにホビット百六十五匹を連れて行く。,0
419,少年は百一七百九枚のコインを持っています。,1
420,彼は百四十五七個のオレンジを食べることができました。,1
421,テーブルには七百二九つのリンゴがありました。,1
422,レゴラスは六十四人の小人を投げました。,1
423,四百五十三つのリングがあります。,0
424,彼は百九十一個のオレンジを食べることができました。,0
425,スメアゴルは四九十匹のハエを傷つけます。,1
426,彼は五百六個のオレンジを食べることができました。,0
427,図書館には六百十四冊の本があります。,0
428,アイゼンガードにホビット九百三十二匹を連れて行く。,0
429,彼は九十四百一個のオレンジを食べることができました。,1
430,テーブルには六百八十七つのリンゴがありました。,0
431,図書館には二百七十四冊の本があります。,1
432,少年は六十六三枚のコインを持っています。,1
433,スメアゴルは三百八十匹のハエを傷つけます。,0
434,アイゼンガードにホビット六百三十二匹を連れて行く。,0
435,アイゼンガードにホビット八百二十一匹を連れて行く。,0
436,アイゼンガードにホビット七百九百八匹を連れて行く。,1
437,図書館には二八百十五冊の本があります。,1
438,部屋は十二七十七つのジャガイモで満たされていました。,1
439,アイゼンガードにホビット六百九百四匹を連れて行く。,1
440,スメアゴルは八十六六百匹のハエを傷つけます。,1
441,テーブルには三十八三つのリンゴがありました。,1
442,アイゼンガードにホビット九百四十三匹を連れて行く。,0
443,部屋は百八十十四つのジャガイモで満たされていました。,1
444,アイゼンガードにホビット二百二九十匹を連れて行く。,1
445,レゴラスは六百三十八人の小人を投げました。,1
446,彼は四十五百七個のオレンジを食べることができました。,1
447,八百十三七つのリングがあります。,1
448,スメアゴルは百八十五匹のハエを傷つけます。,0
449,彼は五百四個のオレンジを食べることができました。,0
450,レゴラスは八十八七人の小人を投げました。,1
451,アイゼンガードにホビット二百二匹を連れて行く。,0
452,家には猫が百十九十匹いました。,1
453,三百四十一ドルかかります。,0
454,少年は六十八百五枚のコインを持っています。,1
455,彼は六百五十一個のオレンジを食べることができました。,0
456,七百七ドルかかります。,0
457,テーブルには七百十三つのリンゴがありました。,0
458,家には猫が六十九匹いました。,1
459,スメアゴルは四百六十四匹のハエを傷つけます。,1
460,図書館には五百十一四冊の本があります。,1
461,八三百十一ドルかかります。,1
462,部屋は四百六十十つのジャガイモで満たされていました。,1
463,九十五十一つのリングがあります。,1
464,家には猫が四百七十七匹いました。,0
465,少年は三百九十三枚のコインを持っています。,1
466,家には猫が七百二八十匹いました。,1
467,レゴラスは七百九十二人の小人を投げました。,0
468,彼は百十二個のオレンジを食べることができました。,0
469,スメアゴルは四百六十一匹のハエを傷つけます。,0
470,レゴラスは九十七十五人の小人を投げました。,1
471,スメアゴルは三百二十八匹のハエを傷つけます。,0
472,二百三十一ドルかかります。,0
473,少年は二十二枚のコインを持っています。,0
474,レゴラスは九百五人の小人を投げました。,0
475,部屋は五四十八つのジャガイモで満たされていました。,1
476,五十一ドルかかります。,0
477,少年は五百六十二枚のコインを持っています。,0
478,二五百六つのリングがあります。,1
479,五百五十一つのリングがあります。,0
480,部屋は四百四十七つのジャガイモで満たされていました。,1
481,百八八百ドルかかります。,1
482,スメアゴルは十九九十七匹のハエを傷つけます。,1
483,スメアゴルは七十六十九匹のハエを傷つけます。,1
484,レゴラスは四百八人の小人を投げました。,0
485,少年は百二四十五枚のコインを持っています。,1
486,スメアゴルは十二四十七匹のハエを傷つけます。,1
487,スメアゴルは六百九十三匹のハエを傷つけます。,1
488,テーブルには六百八十二つのリンゴがありました。,0
489,十百二十八つのリングがあります。,1
490,七百四十四つのリングがあります。,1
491,部屋は六十二三つのジャガイモで満たされていました。,1
492,九十四つのリングがあります。,0
493,二十八百一つのリングがあります。,1
494,図書館には三百八冊の本があります。,0
495,部屋は二百三十六つのジャガイモで満たされていました。,0
496,レゴラスは百三十八人の小人を投げました。,0
497,スメアゴルは百八七十二匹のハエを傷つけます。,1
498,レゴラスは三百四十八人の小人を投げました。,0
499,図書館には三百五冊の本があります。,0
500,アイゼンガードにホビット八百二八百匹を連れて行く。,1
501,八百六十八つのリングがあります。,0
502,二百七十三つのリングがあります。,1
503,彼は百九六十一個のオレンジを食べることができました。,1
504,部屋は九十一つのジャガイモで満たされていました。,0
505,テーブルには六百五十六つのリンゴがありました。,0
506,彼は五百六千個のオレンジを食べることができました。,1
507,部屋は百八十八つのジャガイモで満たされていました。,0
508,テーブルには十四つのリンゴがありました。,0
509,スメアゴルは七百二十七匹のハエを傷つけます。,0
510,家には猫が二百十八三匹いました。,1
511,少年は七十二枚のコインを持っています。,0
512,六百九百三ドルかかります。,1
513,図書館には六二十六冊の本があります。,1
514,八十四百六つのリングがあります。,1
515,家には猫が八百九十八匹いました。,0
516,彼は四百十九百個のオレンジを食べることができました。,1
517,テーブルには七百三つのリンゴがありました。,0
518,少年は七百八十三枚のコインを持っています。,0
519,二二ドルかかります。,1
520,レゴラスは五四百五人の小人を投げました。,1
521,七百一十六ドルかかります。,1
522,テーブルには六二十五つのリンゴがありました。,1
523,図書館には百十三冊の本があります。,0
524,少年は六百五十九枚のコインを持っています。,0
525,レゴラスは五百九十二人の小人を投げました。,0
526,テーブルには五六百五十つのリンゴがありました。,1
527,図書館には二百六十百冊の本があります。,1
528,千八十五つのリングがあります。,1
529,テーブルには二百五十六つのリンゴがありました。,1
530,図書館には二百八十一冊の本があります。,0
531,図書館には五六十冊の本があります。,1
532,部屋は八百八十三つのジャガイモで満たされていました。,0
533,テーブルには百六十六つのリンゴがありました。,0
534,百九十二百つのリングがあります。,1
535,彼は百四四十九個のオレンジを食べることができました。,1
536,テーブルには四九十五つのリンゴがありました。,1
537,七十百十三ドルかかります。,1
538,図書館には七百十四冊の本があります。,0
539,アイゼンガードにホビット百十七百九匹を連れて行く。,1
540,彼は五百六十七個のオレンジを食べることができました。,1
541,部屋は八百二十二つのジャガイモで満たされていました。,1
542,スメアゴルは三十五十一匹のハエを傷つけます。,1
543,彼は十三四百七個のオレンジを食べることができました。,1
544,家には猫が五百六十七匹いました。,0
545,部屋は四十二二百つのジャガイモで満たされていました。,1
546,彼は九百五十七個のオレンジを食べることができました。,0
547,レゴラスは七十五百三人の小人を投げました。,1
548,アイゼンガードにホビット五十九九匹を連れて行く。,1
549,少年は三百五十四枚のコインを持っています。,0
550,少年は百八百六枚のコインを持っています。,1
551,テーブルには六二十三つのリンゴがありました。,1
552,彼は百十五九百個のオレンジを食べることができました。,1
553,部屋は四百八十四つのジャガイモで満たされていました。,0
554,六百三十九ドルかかります。,1
555,テーブルには十七九十七つのリンゴがありました。,1
556,アイゼンガードにホビット十一三百匹を連れて行く。,1
557,家には猫が九百十一百匹いました。,1
558,アイゼンガードにホビット百八十三八匹を連れて行く。,1
559,図書館には三百十冊の本があります。,0
560,百六十九つのリングがあります。,0
561,レゴラスは四百四十六人の小人を投げました。,0
562,テーブルには九百九十八つのリンゴがありました。,0
563,二十四七百つのリングがあります。,1
564,図書館には三百八冊の本があります。,0
565,彼は三百四十八個のオレンジを食べることができました。,0
566,八百三十つのリングがあります。,0
567,六百四七十ドルかかります。,1
568,レゴラスは九百八十四人の小人を投げました。,0
569,六十二十六つのリングがあります。,1
570,レゴラスは六十四七百人の小人を投げました。,1
571,図書館には百三八十六冊の本があります。,1
572,少年は九百六十三枚のコインを持っています。,0
573,スメアゴルは百三五百四匹のハエを傷つけます。,1
574,アイゼンガードにホビット七百四十三匹を連れて行く。,0
575,アイゼンガードにホビット八百七十三匹を連れて行く。,0
576,レゴラスは百四十一人の小人を投げました。,0
577,アイゼンガードにホビット六十百九匹を連れて行く。,1
578,レゴラスは五百九十七人の小人を投げました。,0
579,スメアゴルは百一百十六匹のハエを傷つけます。,1
580,レゴラスは五百八十七人の小人を投げました。,0
581,家には猫が七百六百十匹いました。,1
582,図書館には三百三百七冊の本があります。,1
583,少年は四百八十七枚のコインを持っています。,0
584,図書館には四百十二冊の本があります。,0
585,部屋は四百二十二つのジャガイモで満たされていました。,0
586,部屋は四百八十五つのジャガイモで満たされていました。,0
587,少年は六十七枚のコインを持っています。,0
588,図書館には百四七冊の本があります。,1
589,スメアゴルは千匹のハエを傷つけます。,0
590,少年は七百十枚のコインを持っています。,0
591,百十三二ドルかかります。,1
592,テーブルには四百九十四つのリンゴがありました。,0
593,少年は十二枚のコインを持っています。,0
594,テーブルには九百二十一つのリンゴがありました。,0
595,部屋は四十七千つのジャガイモで満たされていました。,1
596,テーブルには八百七千つのリンゴがありました。,1
597,家には猫が八百九十五匹いました。,0
598,彼は八百七十四個のオレンジを食べることができました。,0
599,家には猫が五十五匹いました。,0
